Date,Knit,Date,T-Shirt,Date,Shirt,Date,Blouse,Date,Hoodie
2023-10-24,2.64182,2023-10-24,0.91064,2023-10-24,0.79488,2023-10-24,0.96937,2023-10-24,3.90714
2023-10-25,2.46163,2023-10-25,0.89695,2023-10-25,0.74926,2023-10-25,0.97393,2023-10-25,3.5211
2023-10-26,2.30254,2023-10-26,0.84107,2023-10-26,0.67285,2023-10-26,0.92432,2023-10-26,3.1573
2023-10-27,2.10468,2023-10-27,0.76238,2023-10-27,0.60899,2023-10-27,0.85532,2023-10-27,3.04725
2023-10-28,2.2957,2023-10-28,0.74755,2023-10-28,0.64377,2023-10-28,0.85304,2023-10-28,3.17327
2023-10-29,2.83228,2023-10-29,0.97621,2023-10-29,0.7812,2023-10-29,0.97678,2023-10-29,3.69217
2023-10-30,2.49813,2023-10-30,0.87927,2023-10-30,0.68027,2023-10-30,0.91463,2023-10-30,3.34205
2023-10-31,2.41431,2023-10-31,0.90151,2023-10-31,0.7236,2023-10-31,0.88212,2023-10-31,3.22801
2023-11-01,2.44396,2023-11-01,0.88726,2023-11-01,0.7122,2023-11-01,0.873,2023-11-01,3.21717
2023-11-02,2.24039,2023-11-02,0.85475,2023-11-02,0.71904,2023-11-02,0.95112,2023-11-02,2.85394
2023-11-03,2.14459,2023-11-03,0.79089,2023-11-03,0.67742,2023-11-03,0.93972,2023-11-03,2.47817
2023-11-04,2.27859,2023-11-04,0.79716,2023-11-04,0.66829,2023-11-04,0.90436,2023-11-04,2.68858
2023-11-05,2.73648,2023-11-05,0.96937,2023-11-05,0.7983,2023-11-05,0.9802,2023-11-05,3.37798
2023-11-06,2.66748,2023-11-06,0.89866,2023-11-06,0.73957,2023-11-06,0.90436,2023-11-06,3.20919
2023-11-07,2.93435,2023-11-07,0.83765,2023-11-07,0.71277,2023-11-07,0.83936,2023-11-07,3.40535
2023-11-08,2.76841,2023-11-08,0.78006,2023-11-08,0.6164,2023-11-08,0.7601,2023-11-08,3.27591
2023-11-09,2.67547,2023-11-09,0.7065,2023-11-09,0.57478,2023-11-09,0.74014,2023-11-09,2.87333
2023-11-10,2.5905,2023-11-10,0.62667,2023-11-10,0.50635,2023-11-10,0.64263,2023-11-10,2.68345
2023-11-11,2.7399,2023-11-11,0.62039,2023-11-11,0.47442,2023-11-11,0.59245,2023-11-11,2.97939
2023-11-12,3.34604,2023-11-12,0.72703,2023-11-12,0.61697,2023-11-12,0.63978,2023-11-12,3.50514
2023-11-13,3.24169,2023-11-13,0.69395,2023-11-13,0.55425,2023-11-13,0.64891,2023-11-13,3.30613
2023-11-14,3.21489,2023-11-14,0.68426,2023-11-14,0.54513,2023-11-14,0.62496,2023-11-14,2.8528
2023-11-15,3.01532,2023-11-15,0.61868,2023-11-15,0.52118,2023-11-15,0.58903,2023-11-15,2.68744
2023-11-16,2.83798,2023-11-16,0.60443,2023-11-16,0.48183,2023-11-16,0.59017,2023-11-16,2.61559
2023-11-17,2.6749,2023-11-17,0.52517,2023-11-17,0.46929,2023-11-17,0.49894,2023-11-17,2.19306
2023-11-18,2.86535,2023-11-18,0.55767,2023-11-18,0.43222,2023-11-18,0.49209,2023-11-18,2.51067
2023-11-19,3.3335,2023-11-19,0.63465,2023-11-19,0.52061,2023-11-19,0.5953,2023-11-19,2.82258
2023-11-20,3.0176,2023-11-20,0.61982,2023-11-20,0.51661,2023-11-20,0.57991,2023-11-20,2.39492
2023-11-21,2.95715,2023-11-21,0.64948,2023-11-21,0.52745,2023-11-21,0.63693,2023-11-21,2.28886
2023-11-22,2.87447,2023-11-22,0.605,2023-11-22,0.54113,2023-11-22,0.6432,2023-11-22,2.17538
2023-11-23,2.80148,2023-11-23,0.55881,2023-11-23,0.52859,2023-11-23,0.5725,2023-11-23,2.15029
2023-11-24,2.76385,2023-11-24,0.50578,2023-11-24,0.46472,2023-11-24,0.58789,2023-11-24,2.00831
2023-11-25,2.83969,2023-11-25,0.46586,2023-11-25,0.46815,2023-11-25,0.61754,2023-11-25,2.17196
2023-11-26,3.76173,2023-11-26,0.59074,2023-11-26,0.52802,2023-11-26,0.76922,2023-11-26,2.55002
2023-11-27,3.20691,2023-11-27,0.62096,2023-11-27,0.51433,2023-11-27,0.74527,2023-11-27,2.25978
2023-11-28,3.25082,2023-11-28,0.57763,2023-11-28,0.47556,2023-11-28,0.6911,2023-11-28,2.15029
2023-11-29,3.27648,2023-11-29,0.53714,2023-11-29,0.51661,2023-11-29,0.6529,2023-11-29,2.18907
2023-11-30,3.05637,2023-11-30,0.53315,2023-11-30,0.47214,2023-11-30,0.605,2023-11-30,2.14402
2023-12-01,2.75872,2023-12-01,0.45503,2023-12-01,0.38888,2023-12-01,0.52688,2023-12-01,1.99291
2023-12-02,3.05295,2023-12-02,0.44762,2023-12-02,0.44762,2023-12-02,0.57421,2023-12-02,2.1195
2023-12-03,3.56102,2023-12-03,0.55083,2023-12-03,0.51947,2023-12-03,0.68483,2023-12-03,2.47133
2023-12-04,3.11625,2023-12-04,0.59473,2023-12-04,0.4499,2023-12-04,0.71448,2023-12-04,2.23126
2023-12-05,3.15103,2023-12-05,0.58504,2023-12-05,0.46358,2023-12-05,0.67456,2023-12-05,2.02599
2023-12-06,3.16757,2023-12-06,0.55995,2023-12-06,0.50521,2023-12-06,0.7812,2023-12-06,2.08472
2023-12-07,2.80377,2023-12-07,0.53258,2023-12-07,0.46244,2023-12-07,0.86559,2023-12-07,1.89198
2023-12-08,2.54432,2023-12-08,0.48582,2023-12-08,0.44249,2023-12-08,0.8194,2023-12-08,1.66105
2023-12-09,2.7188,2023-12-09,0.49894,2023-12-09,0.45674,2023-12-09,0.8462,2023-12-09,1.86005
2023-12-10,3.31012,2023-12-10,0.68027,2023-12-10,0.53885,2023-12-10,0.92945,2023-12-10,2.2153
2023-12-11,2.89044,2023-12-11,0.60272,2023-12-11,0.52574,2023-12-11,0.8884,2023-12-11,1.97752
2023-12-12,2.97939,2023-12-12,0.605,2023-12-12,0.45617,2023-12-12,0.88669,2023-12-12,1.99234
2023-12-13,2.77354,2023-12-13,0.56736,2023-12-13,0.46758,2023-12-13,0.77264,2023-12-13,1.95072
2023-12-14,2.80148,2023-12-14,0.56679,2023-12-14,0.43108,2023-12-14,0.70764,2023-12-14,1.87089
2023-12-15,2.45935,2023-12-15,0.46986,2023-12-15,0.40884,2023-12-15,0.67285,2023-12-15,1.63881
2023-12-16,2.80947,2023-12-16,0.43621,2023-12-16,0.41055,2023-12-16,0.65689,2023-12-16,1.89769
2023-12-17,3.27876,2023-12-17,0.54798,2023-12-17,0.52232,2023-12-17,0.65575,2023-12-17,2.3875
2023-12-18,3.07519,2023-12-18,0.5246,2023-12-18,0.42082,2023-12-18,0.66772,2023-12-18,2.07502
2023-12-19,2.92465,2023-12-19,0.45332,2023-12-19,0.4231,2023-12-19,0.54455,2023-12-19,1.91479
2023-12-20,2.82543,2023-12-20,0.44306,2023-12-20,0.42082,2023-12-20,0.55311,2023-12-20,1.90168
2023-12-21,2.53804,2023-12-21,0.42481,2023-12-21,0.38432,2023-12-21,0.48297,2023-12-21,1.77338
2023-12-22,2.11608,2023-12-22,0.37178,2023-12-22,0.35638,2023-12-22,0.45902,2023-12-22,1.44322
2023-12-23,2.39492,2023-12-23,0.38033,2023-12-23,0.34555,2023-12-23,0.44705,2023-12-23,1.70381
2023-12-24,2.41887,2023-12-24,0.45275,2023-12-24,0.37577,2023-12-24,0.43222,2023-12-24,1.70609
2023-12-25,2.69713,2023-12-25,0.47043,2023-12-25,0.45959,2023-12-25,0.55026,2023-12-25,1.86575
2023-12-26,2.20675,2023-12-26,0.44762,2023-12-26,0.41511,2023-12-26,0.53429,2023-12-26,1.54586
2023-12-27,2.15486,2023-12-27,0.45446,2023-12-27,0.41797,2023-12-27,0.54056,2023-12-27,1.54301
2023-12-28,1.94444,2023-12-28,0.46358,2023-12-28,0.44192,2023-12-28,0.5417,2023-12-28,1.35256
2023-12-29,1.69697,2023-12-29,0.39858,2023-12-29,0.35752,2023-12-29,0.55311,2023-12-29,1.22654
